ID,City,State,Start_Time,Severity,Start_Lat,Start_Lng,Weather_Condition,Temperature(F),Precipitation(in),Visibility(mi),Humidity(%),Distance(mi)
A-5537824,Kansas City,MO,2021-08-26 23:12:00,2,39.058681726269434,-94.48936343147992,Fair,86.0,0.0,10.0,63.0,0.037
A-6090864,Norwalk,CA,2021-06-30 12:45:35,2,33.900601,-118.105279,Fair,78.0,0.0,10.0,60.0,0.574
A-5895061,Muskegon,MI,2021-10-25 14:29:00,2,43.20162177065277,-86.20496392208953,Mostly Cloudy,50.0,0.0,10.0,68.0,0.234
A-1094365,Kissimmee,FL,2021-04-05 06:09:21,2,28.145571,-81.465813,Fair,54.0,0.0,10.0,93.0,0.0
A-6419287,Miami,FL,2021-02-07 07:20:00,2,25.809504,-80.205835,Cloudy,74.0,0.0,10.0,93.0,1.008
A-1070995,State College,PA,2021-04-23 07:57:02,3,40.75964000000001,-77.843788,Fair,39.0,0.0,10.0,61.0,0.0
A-6321014,Jacksonville,FL,2021-05-10 06:38:00,2,30.207438,-81.552254,Fair,72.0,0.0,10.0,87.0,0.11
A-5644387,New Brunswick,NJ,2021-07-09 17:32:00,2,40.482463,-74.415025,Fair,88.0,0.0,10.0,48.0,0.061
A-6099586,San Francisco,CA,2021-06-27 10:36:30,2,37.729966,-122.403723,Mostly Cloudy,63.0,0.0,10.0,72.0,1.171
A-1061129,Orlando,FL,2021-05-03 07:08:01,2,28.36107100000001,-81.422188,Mostly Cloudy,72.0,0.0,10.0,93.0,0.0
A-6401687,Blodgett,OR,2021-02-12 20:05:51,2,44.609916,-123.628421,Wintry Mix,32.0,0.03,6.0,96.0,0.308
A-1111838,Atlanta,GA,2021-03-21 15:01:36,3,33.713219,-84.40007,Mostly Cloudy,65.0,0.0,10.0,45.0,0.0
A-6472318,San Jose,CA,2021-02-08 15:56:00,2,37.362491,-121.865139,Mostly Cloudy,57.0,,10.0,63.0,0.219
A-6571174,Los Angeles,CA,2021-02-15 06:29:00,2,34.034946999999995,-118.368583,Fair,49.0,0.0,10.0,61.0,0.011
A-1075611,Elmore,OH,2021-04-20 12:20:35,4,41.457962,-83.289192,Cloudy,41.0,0.0,10.0,57.0,16.020000457763672
A-899639,Lehigh Acres,FL,2021-09-15 07:13:31,2,26.617040999999997,-81.693359,Fair,73.0,0.0,10.0,90.0,0.0
A-5597778,Chiloquin,OR,2021-12-29 01:40:34,2,42.66816258410135,-121.96715712489144,Cloudy,25.0,0.0,10.0,85.0,1.683
A-839918,Pittsburgh,PA,2021-10-31 11:07:17,3,40.427715,-79.89149499999998,Cloudy,51.0,0.0,8.0,86.0,0.0
A-1164612,Emeryville,CA,2021-02-06 20:34:38,3,37.842597999999995,-122.297592,Partly Cloudy,54.0,0.0,10.0,69.0,0.0
A-5539545,North Miami,FL,2021-07-24 17:45:39,2,25.889791,-80.197231,Fair,87.0,0.0,10.0,59.0,0.219
A-1125625,Valhalla,NY,2021-03-09 07:44:57,2,41.07552,-73.802017,Fair,45.0,0.0,10.0,29.0,0.0
A-6168161,Orlando,FL,2021-10-15 14:24:36,2,28.512987,-81.37544,Fair,88.0,0.0,10.0,46.0,0.072
A-914833,Woodridge,IL,2021-09-02 07:49:46,2,41.757858,-88.037918,Fair,64.0,0.0,10.0,90.0,0.0
A-1114138,Norwalk,CA,2021-03-19 17:40:24,3,33.924892,-118.104172,Fair,68.0,0.0,10.0,56.0,0.0
A-5497370,Emporium,PA,2021-08-30 10:13:00,2,41.47709012011777,-78.36879372559373,Cloudy,69.0,0.0,10.0,87.0,3.69
A-866026,Nashville,TN,2021-10-11 18:02:19,2,36.148781,-86.86515,Mostly Cloudy,80.0,0.0,10.0,48.0,0.0
A-5692156,Orlando,FL,2021-11-13 15:09:33,2,28.482248,-81.396664,Light Rain,71.0,0.0,1.0,87.0,0.15
A-1069298,Dallas,TX,2021-04-26 15:39:51,2,32.786625,-96.805138,Cloudy,82.0,0.0,10.0,44.0,0.0
A-6258413,Orlando,FL,2021-12-03 16:53:03,2,28.552387,-81.449477,Fair,74.0,0.0,10.0,52.0,0.16
A-5711507,Eagle,ID,2021-05-24 12:28:00,2,43.693726,-116.416137,Fair,64.0,0.0,10.0,38.0,0.127
A-5531414,Bellflower,CA,2021-12-01 13:25:30,2,33.876672,-118.10832,Haze,62.0,0.0,2.0,80.0,0.606
A-1198811,Tucson,AZ,2021-01-11 17:30:33,2,32.29443,-111.012077,Fair,54.0,0.0,10.0,22.0,0.0
A-811010,Vandalia,OH,2021-11-19 19:00:01,3,39.864028999999995,-84.19088,Partly Cloudy,32.0,0.0,10.0,66.0,1.8600000143051147
A-6100284,Dallas,TX,2021-07-23 20:12:08,2,32.74486899360301,-96.81380867911903,Fair,90.0,0.0,10.0,45.0,0.903
A-6150615,Westminster,CA,2021-07-09 18:12:30,2,33.759369,-117.973293,Fair,78.0,0.0,10.0,58.0,0.096
A-1004380,Houston,TX,2021-06-15 05:33:33,2,29.939356,-95.315628,Fair,77.0,0.0,10.0,90.0,0.0
A-1171286,Milford,CT,2021-02-01 11:10:59,3,41.233234,-73.069374,Heavy Snow / Windy,27.0,0.0,0.25,89.0,2.509999990463257
A-899293,Madera,CA,2021-09-15 08:34:38,2,36.891975,-119.792976,Fair,76.0,0.0,8.0,36.0,0.0
A-1093666,Auburn,WA,2021-04-06 08:11:46,2,47.304169,-122.2257,Fair,40.0,0.0,10.0,79.0,0.0
A-6368718,Newark,NJ,2021-01-18 13:10:30,2,40.731071,-74.131869,Mostly Cloudy,46.0,0.0,10.0,46.0,0.911
A-5589806,Houston,TX,2021-10-04 18:30:00,2,29.654527,-95.567418,Fair,81.0,0.0,10.0,44.0,0.379
A-6041273,Orange,CT,2021-06-22 21:53:44,2,41.303631,-73.034246,Mostly Cloudy,62.0,0.0,10.0,84.0,0.357
A-5466604,Apex,NC,2021-10-25 07:29:30,2,35.705411,-78.854842,Partly Cloudy,56.0,0.0,10.0,100.0,2.722
A-997726,San Mateo,CA,2021-06-19 13:16:54,3,37.549076,-122.292259,Fair,75.0,0.0,10.0,50.0,0.0
A-6434700,Conshohocken,PA,2021-01-21 14:13:30,2,40.096623,-75.297155,Fair,44.0,0.0,10.0,47.0,0.073
A-6289939,Kettleman City,CA,2021-07-04 11:46:00,2,36.007177,-119.959333,Fair,91.0,0.0,10.0,26.0,0.073
A-6000802,Jordan Valley,OR,2021-11-07 16:07:30,2,42.77952790239916,-117.85593151990004,Fair,50.0,0.0,10.0,40.0,1.29
A-897085,Apollo Beach,FL,2021-09-16 16:13:34,3,27.789961,-82.357079,Light Rain,81.0,0.0,10.0,58.0,0.0
A-6244437,Dunnellon,FL,2021-12-29 12:31:00,2,28.959038,-82.575887,Fair,79.0,0.0,10.0,57.0,0.252
A-5940842,Miami,FL,2021-04-23 04:53:00,2,25.731056,-80.383152,Fair,73.0,0.0,10.0,79.0,0.086
A-5837518,Wayland,MI,2021-07-23 05:56:00,2,42.685221433435984,-85.66038966138048,Light Rain,68.0,0.93,3.0,100.0,2.198
A-5944865,Benson,NC,2021-12-05 18:39:00,2,35.357219,-78.537132,Partly Cloudy,53.0,0.0,10.0,77.0,0.091
A-1079848,Greenville,SC,2021-04-16 18:50:31,2,34.769447,-82.358727,Fair,64.0,0.0,10.0,34.0,0.0
A-1023469,Garden Grove,CA,2021-06-01 18:00:00,2,33.766773,-117.975845,Mostly Cloudy,66.0,0.0,8.0,83.0,0.0
A-5628545,Jonesboro,AR,2021-07-31 12:17:44,4,35.908368,-90.701493,Fair,96.0,0.0,10.0,47.0,0.373
A-1183598,Andover,MA,2021-01-22 07:47:21,3,42.664509,-71.19429000000002,Mostly Cloudy,27.0,0.0,9.0,89.0,0.0
A-6061329,Saint Paul,MN,2021-11-13 07:30:02,2,44.778458,-93.217084,Cloudy,31.0,0.0,10.0,82.0,0.018
A-6070203,Oldsmar,FL,2021-11-06 16:30:00,2,28.044398,-82.680611,Cloudy,62.0,0.0,10.0,78.0,0.206
A-6258789,Chattanooga,TN,2021-11-05 19:24:13,2,35.038408000000004,-85.313397,Partly Cloudy,46.0,0.0,10.0,83.0,0.254
A-1053250,Gray Court,SC,2021-05-08 09:39:58,2,34.574771999999996,-81.98909,Fair,61.0,0.0,10.0,52.0,0.0
A-1158494,Cambridge,MA,2021-02-10 08:34:26,2,42.372002,-71.078461,Partly Cloudy,23.0,0.0,10.0,72.0,0.0
A-1081717,Baton Rouge,LA,2021-04-15 18:27:06,2,30.439732,-91.17849,Fair,72.0,0.0,10.0,66.0,0.0
A-5628096,Kansas City,MO,2021-12-28 10:00:23,2,39.076582,-94.536982,Cloudy,46.0,0.0,10.0,93.0,0.772
A-6563988,Los Banos,CA,2021-01-11 00:21:00,2,36.956452,-120.872107,Fog,39.0,0.0,2.0,93.0,6.045
A-6263872,Mesa,AZ,2021-03-01 20:51:00,2,33.437163,-111.684285,Fair,64.0,0.0,10.0,13.0,0.005
A-6295572,Roseburg,OR,2021-08-03 09:17:49,2,43.31427454927771,-123.34731459558796,Fair,63.0,0.0,10.0,63.0,3.617
A-839479,Snowville,UT,2021-11-01 05:29:32,2,41.654491,-112.43968999999998,Cloudy,42.0,0.0,10.0,96.0,0.0
A-840480,Mount Kisco,NY,2021-10-30 13:54:27,3,41.194447,-73.686211,Mostly Cloudy,60.0,0.0,10.0,78.0,0.0
A-5930492,Medora,ND,2021-05-20 16:17:30,2,46.919112,-103.506149,Fair / Windy,82.0,0.0,10.0,26.0,0.91
A-885201,Hacienda Heights,CA,2021-09-24 08:41:24,2,34.019016,-117.987801,Haze,65.0,0.0,4.0,81.0,0.0
A-6402658,Duarte,CA,2021-02-12 09:03:00,2,34.137776,-117.956079,Cloudy,57.0,0.02,10.0,96.0,0.09
A-6262417,Los Angeles,CA,2021-04-18 14:04:00,2,34.031265999999995,-118.184197,Fair,87.0,0.0,10.0,7.0,0.098
A-6024934,Bakersfield,CA,2021-11-29 17:18:00,2,35.43020300000001,-119.092248,Haze,65.0,0.0,3.0,37.0,0.354
A-6249020,Saint Paul,MN,2021-09-01 15:55:00,2,44.952014,-93.177003,Fair,78.0,0.0,10.0,48.0,0.8140000000000001
A-5932923,Doral,FL,2021-09-13 16:29:35,2,25.785873,-80.336784,Mostly Cloudy,83.0,0.0,10.0,82.0,0.178
A-6334907,Charlotte,NC,2021-05-20 05:58:00,2,35.19877899999999,-80.86800699999998,Mostly Cloudy,61.0,0.0,9.0,87.0,0.422
A-5989909,Broadway,VA,2021-12-13 17:06:58,2,38.60068,-78.803188,Fair,46.0,0.0,10.0,37.0,0.0819999999999999
A-5643874,Gloucester,VA,2021-12-14 15:22:00,2,37.55964875203343,-76.5963470932169,,57.0,0.0,10.0,32.0,1.087
A-6779138,Hopewell,VA,2021-01-01 03:22:00,2,37.266944,-77.322367,Cloudy,42.0,0.0,10.0,65.0,0.359
A-5959586,Boardman,OR,2021-11-16 08:37:30,2,45.82965016343198,-119.79624152126408,Fair,44.0,0.0,10.0,60.0,1.5730000000000002
A-5474450,Houston,TX,2021-07-02 16:51:43,2,29.755684,-95.501189,Mostly Cloudy,94.0,0.0,10.0,44.0,0.358
A-6160145,Richmond,CA,2021-10-28 05:30:00,2,37.948879,-122.326281,Fair,55.0,0.0,10.0,93.0,8.082
A-6012928,Houston,TX,2021-08-18 12:36:48,2,29.703828,-95.585625,Mostly Cloudy,87.0,0.01,10.0,74.0,0.168
A-5780577,Bunker Hill,WV,2021-07-19 17:59:57,2,39.3238341806444,-78.07036042176212,Fair,86.0,0.0,10.0,41.0,2.696
A-5469985,Orlando,FL,2021-12-22 12:54:45,2,28.508064,-81.419257,Fair,60.0,0.0,10.0,62.0,1.025
A-6052966,Battle Creek,MI,2021-11-24 10:31:00,2,42.27894600000001,-85.160087,Fair / Windy,44.0,0.0,10.0,47.0,0.853
A-916017,Menlo Park,CA,2021-09-01 08:41:51,2,37.48138,-122.183647,Fair,61.0,,10.0,72.0,0.0
A-6288295,Pottsville,PA,2021-05-06 16:12:00,2,40.672999,-76.23518100000003,Fair,63.0,0.0,10.0,35.0,0.029
A-6288853,Raleigh,NC,2021-11-07 16:43:44,2,35.807735,-78.538102,Mostly Cloudy,56.0,0.0,10.0,42.0,0.081
A-5981403,Inglewood,CA,2021-05-26 08:26:00,2,33.966315,-118.362872,Mostly Cloudy,65.0,0.0,10.0,75.0,0.067
A-1207715,Jim Thorpe,PA,2021-01-01 16:40:49,3,40.98325,-75.629486,Rain,32.0,0.06,7.0,88.0,0.0
A-6354448,Laytonville,CA,2021-01-26 22:03:00,2,39.809175,-123.550283,Cloudy,39.0,0.0,10.0,93.0,0.988
A-6071124,Buena,NJ,2021-12-11 12:24:31,4,39.546649,-74.902733,Cloudy,62.0,0.0,10.0,86.0,0.518
A-1039138,Atlanta,GA,2021-05-19 13:11:27,3,33.78569,-84.390816,Fair,78.0,0.0,10.0,40.0,0.0
A-761650,Elmsford,NY,2021-12-29 07:43:36,2,41.072666,-73.801926,Light Drizzle,38.0,0.0,9.0,86.0,0.0
A-5868277,Minneapolis,MN,2021-05-04 15:36:37,2,44.858021,-93.336842,Mostly Cloudy,58.0,0.0,10.0,35.0,1.93
A-5852865,Jacksonville,FL,2021-07-18 22:54:00,2,30.186170339440412,-81.55798315963001,Mostly Cloudy,79.0,0.0,10.0,84.0,0.216
A-5524194,Austin,TX,2021-05-24 04:32:57,2,30.298409000000003,-97.717142,Light Rain,70.0,0.0,6.0,90.0,0.274
A-1085484,Ashburn,VA,2021-04-12 06:10:56,2,39.011177,-77.456886,Partly Cloudy,57.0,0.0,10.0,83.0,0.0
A-5690635,Mission Viejo,CA,2021-07-20 10:56:00,2,33.581332,-117.671877,Fair,82.0,0.0,10.0,52.0,0.8059999999999999
A-5541245,Venice,FL,2021-06-16 06:57:00,2,27.110342,-82.348343,Fair,81.0,0.0,10.0,79.0,0.04
A-5708092,Fallbrook,CA,2021-10-06 14:06:00,2,33.34621,-117.240005,Mostly Cloudy,76.0,0.0,10.0,60.0,0.075
A-1057138,Baldwin Park,CA,2021-05-06 13:26:19,3,34.134102,-117.95713,Fair,74.0,0.0,10.0,55.0,0.0
A-5943181,Greenfield,IN,2021-11-11 05:01:00,4,39.820826,-85.776317,Fair,52.0,,10.0,82.0,10.086
A-4351355,Charlotte,NC,2021-12-30 12:46:45,2,35.03108,-80.806826,Light Rain,66.0,0.02,10.0,93.0,0.078
A-994846,Pensacola,FL,2021-06-22 16:36:44,2,30.518913,-87.272842,Partly Cloudy,82.0,0.0,10.0,88.0,0.0
A-6078600,Pisgah Forest,NC,2021-10-29 08:26:00,2,35.301811,-82.625127,Cloudy,50.0,0.0,9.0,100.0,0.144
A-6477024,Llano,CA,2021-02-11 19:49:00,2,34.45186,-117.660099,,,,,,0.039
A-5689622,Sperry,IA,2021-07-27 12:44:36,2,40.957762,-91.170115,Mostly Cloudy,87.0,0.0,10.0,55.0,0.7290000000000001
A-1112418,Baytown,TX,2021-03-20 18:03:54,3,29.7911,-95.0495,Fair,64.0,,10.0,37.0,0.0
A-6466602,Falls Creek,PA,2021-02-24 16:30:00,2,41.140311956209466,-78.78483653030973,Cloudy / Windy,52.0,0.0,10.0,50.0,0.464
A-1171604,Richmond,VA,2021-02-01 07:59:13,2,37.545109,-77.44899699999998,Fog,31.0,0.0,2.0,92.0,0.0
A-6358337,Miami,FL,2021-02-01 12:59:00,2,25.709265,-80.283462,Fair,75.0,0.0,10.0,48.0,0.227
A-766700,Jacksonville,FL,2021-12-23 05:58:57,3,30.323692,-81.681473,Fair,46.0,0.0,10.0,71.0,0.0
A-1117842,Saint Louis,MO,2021-03-16 11:18:14,3,38.51263,-90.335587,Cloudy,45.0,0.0,7.0,97.0,0.0
A-5476184,New York,NY,2021-11-02 10:05:56,4,40.809098,-73.944613,Cloudy,51.0,0.0,10.0,61.0,0.078
A-1063412,Solon,OH,2021-04-30 13:31:02,2,41.406406,-81.466629,Mostly Cloudy,46.0,0.0,15.0,81.0,0.0
A-5964733,Duanesburg,NY,2021-06-14 14:15:12,2,42.758228,-74.12642199999998,Cloudy,64.0,0.0,10.0,94.0,0.8240000000000001
A-1027387,Ontario,CA,2021-05-28 13:41:08,3,34.087471,-117.64563,Partly Cloudy,82.0,0.0,10.0,31.0,0.0
A-5647729,Fallbrook,CA,2021-09-14 15:54:30,2,33.37797,-117.251411,Fair,78.0,0.0,10.0,52.0,0.098
A-6242063,Richmond,VA,2021-10-25 15:27:00,2,37.393616,-77.51469300000002,Light Rain,66.0,0.14,9.0,100.0,2.375
A-1180255,Baton Rouge,LA,2021-01-26 15:03:56,2,30.4165,-91.143303,Light Rain,71.0,0.0,10.0,51.0,0.0
A-1121645,Chicago,IL,2021-03-12 15:06:39,3,41.870605,-87.645119,Cloudy,49.0,0.0,10.0,43.0,0.0
A-769893,Purcellville,VA,2021-12-21 22:48:33,3,39.145084,-77.713951,Cloudy,37.0,0.0,10.0,82.0,0.0
A-1076541,Quartzsite,AZ,2021-04-20 14:16:57,2,33.646797,-114.335579,Fair,95.0,0.0,10.0,3.0,0.0
A-6083114,Newton Grove,NC,2021-07-29 21:43:00,2,35.22593379003894,-78.34843039475275,Fair,82.0,0.0,10.0,86.0,4.307
A-910735,Tempe,AZ,2021-09-07 09:11:59,2,33.360577,-111.969299,Fair,89.0,0.0,10.0,42.0,0.0
A-1015932,Charlotte,NC,2021-06-06 19:08:14,3,35.36875900000001,-80.779488,Rain,73.0,0.0,6.0,94.0,0.0
A-977471,Springfield,NJ,2021-07-06 08:55:24,2,40.714809,-74.326523,Fair,79.0,0.0,10.0,68.0,0.0
A-5611767,Culver City,CA,2021-10-06 18:11:30,2,33.98772,-118.391208,Fair,66.0,0.0,10.0,78.0,0.178
A-5547453,Brentwood,TN,2021-07-27 15:41:14,2,36.03726,-86.789591,Thunder in the Vicinity,90.0,0.0,10.0,55.0,0.209
A-6556567,Altoona,PA,2021-02-03 00:30:00,2,40.578262,-78.369396,Light Snow,27.0,0.0,5.0,75.0,0.078
A-5655652,Newport News,VA,2021-11-11 16:34:00,2,37.10453,-76.48818100000003,,,,,,0.337
A-900180,Enoree,SC,2021-09-15 07:06:26,2,34.697788,-81.93762199999998,Fair,61.0,0.0,10.0,100.0,0.0
A-931034,Bonneau,SC,2021-08-20 08:16:30,2,33.275878999999996,-79.89053299999998,Thunder in the Vicinity,75.0,0.0,10.0,100.0,0.0
A-5900472,Fresno,CA,2021-10-05 09:56:00,2,36.648549,-119.862485,Smoke,74.0,0.0,2.0,30.0,0.499
A-859663,Jacksonville,FL,2021-10-15 17:08:19,3,30.310501,-81.650276,Partly Cloudy,83.0,0.0,10.0,63.0,0.0
A-5782686,Lexington,SC,2021-12-10 18:08:08,2,33.936124,-81.237954,Fog,51.0,0.0,2.0,96.0,0.033
A-1041089,Hinsdale,IL,2021-05-18 18:34:47,2,41.78902100000001,-87.936363,Light Rain,68.0,0.03,9.0,78.0,0.0
A-5650650,Coquille,OR,2021-05-10 04:30:31,2,43.183761,-124.209111,Mostly Cloudy,48.0,0.0,10.0,93.0,1.172
A-5634009,Jackson,MS,2021-11-30 06:43:37,2,32.276739,-90.189113,Fair,38.0,0.0,10.0,89.0,0.168
A-5986301,Florence,SC,2021-03-21 16:44:57,2,34.2506,-79.764814,Mostly Cloudy,68.0,0.0,10.0,45.0,0.518
A-1037731,Austin,TX,2021-05-20 08:43:43,2,30.233061,-97.812782,Fair,70.0,0.0,10.0,78.0,0.0
A-6245227,Youngstown,FL,2021-09-13 09:12:00,2,30.348866,-85.440362,Mostly Cloudy,74.0,0.0,10.0,91.0,0.199
A-837591,Hayward,CA,2021-11-02 07:52:20,3,37.653248,-122.099648,Partly Cloudy,58.0,0.0,10.0,93.0,0.0
A-6163851,Culpeper,VA,2021-08-28 21:47:30,2,38.454419,-78.06959300000003,T-Storm,74.0,0.01,10.0,91.0,0.623
A-6182682,Toms River,NJ,2021-05-14 13:27:04,2,40.030735730934,-74.18341040575893,Cloudy,73.0,0.0,5.0,23.0,2.332
A-1158435,Los Angeles,CA,2021-02-11 13:30:46,3,34.018925,-118.179077,Haze,64.0,0.0,6.0,56.0,0.0
A-5466456,Burlington,NC,2021-09-27 10:17:30,2,36.064602,-79.458902,Fair,67.0,0.0,10.0,63.0,3.952
A-5919213,Avenal,CA,2021-05-05 14:44:00,2,35.817726,-120.103166,Fair,96.0,0.0,10.0,17.0,0.314
A-5777204,Coalinga,CA,2021-08-13 18:09:00,2,36.421629,-120.265532,Partly Cloudy,102.0,0.0,10.0,17.0,0.499
A-816511,Saint Paul,MN,2021-11-16 06:03:14,2,45.00967,-93.076294,Fair,32.0,0.0,10.0,75.0,0.0
A-855667,Taylors,SC,2021-10-28 05:38:52,2,34.92308,-82.307182,Fair,44.0,0.0,10.0,89.0,0.0
A-837990,Dallas,TX,2021-11-02 08:04:35,2,32.672802000000004,-96.839821,Cloudy,56.0,0.0,10.0,77.0,0.0
A-5800927,Fallbrook,CA,2021-07-17 03:23:00,2,33.402853,-117.168245,Cloudy,68.0,0.0,10.0,76.0,1.15
A-6055307,Walnut Creek,CA,2021-08-04 17:46:30,2,37.895989,-122.059908,Fair,84.0,0.0,10.0,29.0,0.104
A-6454896,Palmdale,CA,2021-01-25 13:22:00,2,34.630783,-118.23629,Partly Cloudy / Windy,42.0,0.0,10.0,49.0,0.029
A-6570658,Miami,FL,2021-02-05 14:19:00,2,25.629258,-80.382456,Cloudy,78.0,0.0,10.0,56.0,0.156
A-1174453,Lake Mary,FL,2021-01-29 14:16:18,2,28.75618,-81.32412,Fair,65.0,0.0,10.0,40.0,0.0
A-1016464,Ashkum,IL,2021-06-05 12:02:01,3,40.884403000000006,-87.96785,Partly Cloudy / Windy,86.0,0.0,10.0,44.0,0.0
A-950925,Riverside,CA,2021-08-01 19:37:02,3,33.944748,-117.295052,Fair,84.0,0.0,10.0,20.0,0.0
A-5484784,San Bernardino,CA,2021-05-30 15:17:00,2,34.18903470023064,-117.28805422726973,Haze,82.0,0.0,4.0,32.0,1.809
A-832976,Charlotte,NC,2021-11-04 07:05:09,2,35.279041,-80.935066,Light Rain,45.0,0.0,10.0,80.0,0.0
A-6341893,Kellogg,IA,2021-02-04 17:24:53,2,41.69407,-92.862056,Mostly Cloudy / Windy,19.0,0.0,3.0,86.0,2.624
A-943343,Nashville,TN,2021-08-06 17:20:18,2,36.0811,-86.956528,Mostly Cloudy,82.0,0.0,10.0,58.0,0.0
A-5759884,Richmond,VA,2021-06-15 16:29:39,2,37.555192,-77.40794100000002,Partly Cloudy,83.0,0.0,10.0,38.0,1.315
A-5531838,Winchester,CA,2021-10-08 21:20:00,2,33.620957000000004,-117.100351,Fair,57.0,0.0,10.0,94.0,0.0069999999999999
A-1108255,Tulsa,OK,2021-03-24 14:10:38,2,36.05262000000001,-96.004921,Fair,58.0,0.0,10.0,56.0,0.0
A-1190828,Dallas,TX,2021-01-17 17:45:24,3,32.914043,-96.869408,Fair,54.0,0.0,13.0,28.0,0.0
A-6262172,Miami,FL,2021-04-01 05:50:00,2,25.940336,-80.1887,Fair,71.0,0.0,10.0,87.0,0.114
A-5912758,McDonough,GA,2021-10-08 06:50:00,2,33.440698385079195,-84.19395089109328,Cloudy,68.0,0.0,7.0,94.0,1.519
A-6001534,Fairfield,CA,2021-11-16 15:06:00,2,38.240459,-122.06097,Fair,71.0,0.0,10.0,49.0,0.682
A-6566548,Roseville,CA,2021-02-24 07:08:00,2,38.792833,-121.295029,Fair,36.0,,10.0,81.0,1.597
A-5296221,Lizton,IN,2021-12-31 02:22:41,2,39.88615393619593,-86.5234386916803,Cloudy,42.0,0.0,7.0,96.0,2.012
A-6570444,Hampton,VA,2021-02-11 04:38:25,2,37.056831,-76.41425699999998,Cloudy,37.0,0.0,7.0,100.0,0.888
A-822680,Edmond,OK,2021-11-12 07:23:47,2,35.60918,-97.45163,Partly Cloudy,48.0,0.0,10.0,66.0,0.0
A-5945660,Ventura,CA,2021-10-11 15:22:30,2,34.277344,-119.298392,Fair / Windy,71.0,0.0,8.0,38.0,0.936
A-1077443,Spartanburg,SC,2021-04-19 07:34:05,2,34.968269,-81.91999100000002,Fair,52.0,0.0,10.0,67.0,0.0
A-873330,Wynnewood,PA,2021-10-06 08:18:06,2,40.00959,-75.277679,Cloudy,65.0,0.0,10.0,87.0,0.0
A-6484779,Des Moines,IA,2021-02-04 16:00:53,2,41.656669,-93.575524,Haze / Windy,21.0,0.0,0.5,80.0,0.117
A-5891691,Brooklyn,NY,2021-12-10 23:51:30,2,40.717293,-73.94896899999998,Cloudy,48.0,0.0,10.0,61.0,0.274
A-6212001,Phoenix,AZ,2021-12-25 15:09:00,2,33.41612,-112.221235,Cloudy,60.0,0.0,10.0,80.0,0.062
A-5716672,Modesto,CA,2021-10-15 19:39:30,2,37.637797593890966,-121.1863982671681,Fair,62.0,0.0,10.0,48.0,1.464
A-5474226,Bakersfield,CA,2021-04-26 17:27:00,2,35.342156,-119.023435,Fair,66.0,0.0,10.0,34.0,0.063
A-6500915,Santa Clara,CA,2021-01-15 01:25:00,2,37.377709,-121.946192,Fair,47.0,0.0,10.0,90.0,0.726
A-5959571,Jonestown,PA,2021-10-30 09:40:30,2,40.422368,-76.53631,Rain,54.0,0.0,2.0,94.0,2.273
A-777469,Troy,AL,2021-12-15 15:41:15,2,31.810128999999996,-85.972153,Fair,72.0,0.0,10.0,59.0,0.0
A-1158949,Hollywood,FL,2021-02-10 04:14:37,2,26.010094,-80.207474,Fair,70.0,0.0,10.0,100.0,0.0
A-5588697,Sterling,VA,2021-12-14 19:35:30,2,38.979346,-77.428972,Fair,38.0,0.0,10.0,70.0,0.381
A-869395,Warrior,AL,2021-10-08 15:15:07,2,33.848457,-86.825974,Partly Cloudy,81.0,0.0,10.0,52.0,0.0
A-890122,Baton Rouge,LA,2021-09-21 06:28:04,2,30.513262,-91.159081,Fair,72.0,0.0,8.0,100.0,0.0
A-6223988,Walton,OR,2021-12-14 07:39:57,2,43.99546,-123.615506,Fog,28.0,0.0,1.0,92.0,0.1639999999999999
A-5920140,Sacramento,CA,2021-12-21 17:03:30,2,38.506694,-121.457092,Light Rain,43.0,0.0,7.0,89.0,3.402
A-768018,Cumming,IA,2021-12-23 06:35:31,2,41.513859,-93.682381,Fair,38.0,0.0,10.0,86.0,0.0
A-892210,Saint Louis,MO,2021-09-20 16:30:04,3,38.553543,-90.268097,Fair,86.0,0.0,10.0,59.0,0.0
A-6035606,Riverside,CA,2021-10-29 06:18:30,2,33.99561,-117.355672,Fair,61.0,0.0,10.0,52.0,4.371
A-5663992,Sunol,CA,2021-07-22 16:32:00,2,37.562911,-121.904296,Fair,83.0,0.0,10.0,28.0,2.488
A-1025602,West Coxsackie,NY,2021-05-28 17:42:49,3,42.393494,-73.82674399999998,Light Rain,40.0,0.08,6.0,97.0,0.0
A-5674296,Cleveland,TN,2021-12-28 00:48:21,2,35.099295,-84.80828299999997,Cloudy,68.0,0.0,10.0,70.0,0.032
A-1054924,Litchfield Park,AZ,2021-05-07 07:52:47,2,33.487202,-112.354607,Fair,71.0,0.0,10.0,24.0,0.0
A-5800608,Ruckersville,VA,2021-06-30 16:16:32,2,38.196254,-78.39395,Fair,97.0,0.0,10.0,36.0,0.463
A-6157111,Philadelphia,PA,2021-11-20 04:36:00,2,40.02554297428119,-75.02815604174124,Fair,32.0,0.0,10.0,73.0,1.851
A-6397633,Tallahassee,FL,2021-02-14 08:13:00,2,30.480041,-84.302587,Cloudy,50.0,0.01,6.0,96.0,0.027
A-5805145,Washington,DC,2021-05-18 23:36:00,2,38.882348,-77.019006,Haze,65.0,0.0,6.0,52.0,0.921
A-5530630,Lexington,SC,2021-07-04 00:19:18,2,34.014243,-81.315815,Fair,65.0,0.0,8.0,90.0,0.15
